"id","test_id","result_key","result_value"
10635,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_https_import_stylesheet","request_received"
10636,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_https_import_check","stylesheet_request_received"
10637,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_host_invalid_port_external_script","request_received"
10638,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_host_invalid_port_external_check","script_request_received"
10639,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_host_invalid_port_external_script","request_received"
10640,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_host_invalid_port_external_check","script_request_received"
10641,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_valid_link_element_stylesheet","request_received"
10642,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_valid_link_element_check","stylesheet_request_received"
10643,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_valid_import_stylesheet","request_received"
10644,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_valid_import_check","stylesheet_request_received"
10645,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_scheme_link_element_stylesheet","request_received"
10646,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_scheme_link_element_check","stylesheet_request_received"
10647,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_scheme_import_stylesheet","request_received"
10648,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_scheme_import_check","stylesheet_request_received"
10649,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_domain_link_element_stylesheet","request_received"
10650,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_domain_link_element_check","stylesheet_request_received"
10651,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_invalid_port_external_script","request_received"
10652,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_invalid_port_external_check","script_request_received"
10653,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_domain_import_stylesheet","request_received"
10654,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_domain_import_check","stylesheet_request_received"
10655,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_nonce_valid_external_script","request_received"
10656,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_nonce_valid_external_check","script_request_received"
10657,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_nonce_valid_external_script","request_received"
10658,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_nonce_valid_external_check","script_request_received"
10659,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_port_link_element_stylesheet","request_received"
10660,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_port_link_element_check","stylesheet_request_received"
10661,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_nonce_valid_external_script","request_received"
10662,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_nonce_valid_external_check","script_request_received"
10663,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_nonce_invalid_external_script","request_received"
10664,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_nonce_invalid_external_check","script_request_received"
10665,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_nonce_invalid_external_script","request_received"
10666,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_nonce_invalid_external_check","script_request_received"
10667,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_port_import_stylesheet","request_received"
10668,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_host_invalid_port_import_check","stylesheet_request_received"
10669,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha256_valid_external_script","request_received"
10670,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_valid_link_element_stylesheet","request_received"
10671,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha256_valid_external_check","script_request_received"
10672,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_valid_link_element_check","stylesheet_request_received"
10673,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_nonce_invalid_external_script","request_received"
10674,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_valid_import_stylesheet","request_received"
10675,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_nonce_invalid_external_check","script_request_received"
10676,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_valid_import_check","stylesheet_request_received"
10677,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_invalid_link_element_stylesheet","request_received"
10678,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_invalid_link_element_check","stylesheet_request_received"
10679,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_invalid_import_stylesheet","request_received"
10680,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_nonce_invalid_import_check","stylesheet_request_received"
10681,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_valid_link_element_stylesheet","request_received"
10682,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_valid_link_element_check","stylesheet_request_received"
10683,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha256_valid_external_script","request_received"
10684,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha256_valid_external_check","script_request_received"
10685,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_valid_import_stylesheet","request_received"
10686,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_valid_import_check","stylesheet_request_received"
10687,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha256_valid_external_script","request_received"
10688,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha256_valid_external_check","script_request_received"
10689,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha256_invalid_external_script","request_received"
10690,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha256_invalid_external_check","script_request_received"
10691,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_invalid_link_element_stylesheet","request_received"
10692,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_invalid_link_element_check","stylesheet_request_received"
10693,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha256_invalid_external_script","request_received"
10694,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha256_invalid_external_check","script_request_received"
10695,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha256_invalid_external_script","request_received"
10696,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha256_invalid_external_check","script_request_received"
10697,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha384_valid_external_script","request_received"
10698,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha384_valid_external_check","script_request_received"
10699,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_invalid_import_stylesheet","request_received"
10700,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha256_invalid_import_check","stylesheet_request_received"
10701,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_valid_link_element_stylesheet","request_received"
10702,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_valid_link_element_check","stylesheet_request_received"
10703,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha384_valid_external_script","request_received"
10704,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha384_valid_external_check","script_request_received"
10705,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha384_valid_external_script","request_received"
10706,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha384_valid_external_check","script_request_received"
10707,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_valid_import_stylesheet","request_received"
10708,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_valid_import_check","stylesheet_request_received"
10709,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_invalid_link_element_stylesheet","request_received"
10710,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_invalid_link_element_check","stylesheet_request_received"
10711,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_valid_link_element_stylesheet","request_received"
10712,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_valid_link_element_check","stylesheet_request_received"
10713,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_invalid_import_stylesheet","request_received"
10714,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha384_invalid_import_check","stylesheet_request_received"
10715,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha384_invalid_external_script","request_received"
10716,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_valid_import_stylesheet","request_received"
10717,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha384_invalid_external_check","script_request_received"
10718,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_valid_import_check","stylesheet_request_received"
10719,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha384_invalid_external_script","request_received"
10720,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha384_invalid_external_check","script_request_received"
10721,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha384_invalid_external_script","request_received"
10722,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha384_invalid_external_check","script_request_received"
10723,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_invalid_link_element_stylesheet","request_received"
10724,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_invalid_link_element_check","stylesheet_request_received"
10725,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha512_valid_external_script","request_received"
10726,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha512_valid_external_check","script_request_received"
10727,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha512_valid_external_script","request_received"
10728,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha512_valid_external_check","script_request_received"
10729,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha512_valid_external_script","request_received"
10730,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha512_valid_external_check","script_request_received"
10731,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_invalid_import_stylesheet","request_received"
10732,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_sha512_invalid_import_check","stylesheet_request_received"
10733,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha512_invalid_external_script","request_received"
10734,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_sha512_invalid_external_check","script_request_received"
10735,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha512_invalid_external_script","request_received"
10736,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_sha512_invalid_external_check","script_request_received"
10737,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeinline_link_element_stylesheet","request_received"
10738,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeinline_link_element_check","stylesheet_request_received"
10739,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeinline_import_stylesheet","request_received"
10740,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeinline_import_check","stylesheet_request_received"
10741,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeeval_import_stylesheet","request_received"
10742,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeeval_import_check","stylesheet_request_received"
10743,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeeval_link_element_stylesheet","request_received"
10744,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_stylesrc_unsafeeval_link_element_check","stylesheet_request_received"
10745,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_http_script","request_received"
10746,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_http_check","script_request_received"
10747,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha512_invalid_external_script","request_received"
10748,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_sha512_invalid_external_check","script_request_received"
10749,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_https_script","request_received"
10750,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_https_check","script_request_received"
10751,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeinline_external_script","request_received"
10752,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeinline_external_check","script_request_received"
10753,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_unsafeinline_external_script","request_received"
10754,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_unsafeinline_external_check","script_request_received"
10755,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_https_script","request_received"
10756,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_https_check","script_request_received"
10757,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_unsafeinline_external_script","request_received"
10758,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_external_script","request_received"
10759,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_unsafeinline_external_check","script_request_received"
10760,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_external_check","script_request_received"
10761,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_unsafeeval_external_script","request_received"
10762,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_unsafeeval_external_check","script_request_received"
10763,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_https_script","request_received"
10764,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_https_check","script_request_received"
10765,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_eval_http_external_check","check_successful"
10766,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_function_http_external_check","check_successful"
10767,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_unsafeeval_external_script","request_received"
10768,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_unsafeeval_external_check","script_request_received"
10769,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_self_external_script","request_received"
10770,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_self_external_check","script_request_received"
10771,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_host_valid_script","request_received"
10772,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_host_valid_check","script_request_received"
10773,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_host_valid_script","request_received"
10774,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_host_valid_check","script_request_received"
10775,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_valid_script","request_received"
10776,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_valid_check","script_request_received"
10777,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_host_invalid_scheme_script","request_received"
10778,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_host_invalid_scheme_check","script_request_received"
10779,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_http_external_script_check","check_successful"
10780,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_self_external_script","request_received"
10781,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_self_external_check","script_request_received"
10782,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_self_external_script","request_received"
10783,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_self_external_check","script_request_received"
10784,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_external_script","request_received"
10785,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_external_check","script_request_received"
10786,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_host_external_script","request_received"
10787,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_host_external_check","script_request_received"
10788,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_host_external_script","request_received"
10789,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_host_external_check","script_request_received"
10790,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_eval_https_check","check_successful"
10791,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_function_https_check","check_successful"
10792,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_scheme_external_script","request_received"
10793,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_scheme_external_check","script_request_received"
10794,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_inline_eval_inline_https_check","check_successful"
10795,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_host_invalid_scheme_script","request_received"
10796,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_host_invalid_scheme_check","script_request_received"
10797,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_inline_function_inline_https_check","check_successful"
10798,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_https_script_check","check_successful"
10799,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_inline_https_check","check_successful"
10800,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_scheme_external_script","request_received"
10801,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_scheme_external_check","script_request_received"
10802,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_scheme_external_script","request_received"
10803,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_scheme_external_check","script_request_received"
10804,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_invalid_scheme_script","request_received"
10805,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_host_invalid_scheme_check","script_request_received"
10806,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_eval_https_external_check","check_successful"
10807,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_unsafeeval_function_https_external_check","check_successful"
10808,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_unsafeinline_external_script","request_received"
10809,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_unsafeinline_external_check","script_request_received"
10810,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_unsafeinline_external_script","request_received"
10811,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_unsafeeval_strictdynamic_unsafeinline_external_check","script_request_received"
10812,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_unsafeinline_external_script","request_received"
10813,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_strictdynamic_unsafeinline_external_check","script_request_received"
10814,"075ec500-a7b5-422b-9ce1-482040d4b9d7","contentsecuritypolicy_defaultsrc_scriptsrc_strictdynamic_hash_valid_external_script","request_received"
